"target_construct","predictor","reference","term","beta","se","z","p","ci_lb","ci_ub","P_adj_fdr","P_adj_holm","code","Label"
"construct_b","group_b_mean",NA,"group_b_mean",-0.0876684676504591,0.0158291574960455,-5.53841653747908,3.05218640639492e-08,-0.11869304624832,-0.0566438890525978,1.11913501567814e-06,3.29636131890651e-06,"","group_b_mean: group_b_mean"
"construct_b","group_b_n",NA,"intrcpt",1.0289487802323,0.789530142568424,1.30324192168905,0.192492182136406,-0.518501863910584,2.57639942437519,0.89672886549609,1,"intrcpt","group_b_n: intrcpt"
"construct_b","group_b_n",NA,"group_b_n",-0.00554343607780534,0.00325367671587051,-1.70374519716911,0.0884287003327815,-0.0119205252582481,0.000833653102637411,0.607947314787873,1,"","group_b_n: group_b_n"
"construct_b","group_b_sd",NA,"intrcpt",-0.343267792980049,0.818788463979568,-0.419238677730827,0.675041707784169,-1.94806369333687,1.26152810737678,0.987592407331135,1,"intrcpt","group_b_sd: intrcpt"
"construct_b","group_b_sd",NA,"group_b_sd",0.0169685797637561,0.0780314197008919,0.217458298577671,0.827851202291595,-0.135970192512521,0.169907352040033,0.987592407331135,1,"","group_b_sd: group_b_sd"
"construct_b","group_balance_metric",NA,"intrcpt",-0.666432116982935,1.8595341658942,-0.358386594452522,0.720054022392703,-4.31105211015731,2.97818787619143,0.987592407331135,1,"intrcpt","group_balance_metric: intrcpt"
"construct_b","group_balance_metric",NA,"group_balance_metric31.1",3.28270142962763,2.63996599809691,1.24346352642195,0.213697073403123,-1.89153684705265,8.45693970630792,0.89672886549609,1,"31.1","group_balance_metric: group_balance_metric31.1"
"construct_b","group_balance_metric",NA,"group_balance_metric31.3",3.41668961043573,2.278410152224,1.49959374395371,0.133719669218163,-1.04891222993373,7.88229145080519,0.700436362571331,1,"31.3","group_balance_metric: group_balance_metric31.3"
"construct_b","group_balance_metric",NA,"group_balance_metric31.5",6.23117261334422,2.63379937239906,2.36584938042126,0.0179887611635686,1.06902070093785,11.3933245257506,0.282680532570363,1,"31.5","group_balance_metric: group_balance_metric31.5"
"construct_b","group_balance_metric",NA,"group_balance_metric32.2",3.02161931747646,2.63089202611472,1.14851513763519,0.250755967535936,-2.134834300922,8.17807293587491,0.909119036060509,1,"32.2","group_balance_metric: group_balance_metric32.2"
"construct_b","group_balance_metric",NA,"group_balance_metric32.5",-2.09081398429184,2.63288824674908,-0.79411421539575,0.427128942688942,-7.25118012323884,3.06955215465517,0.966945346665962,1,"32.5","group_balance_metric: group_balance_metric32.5"
"construct_b","group_balance_metric",NA,"group_balance_metric33.1",-0.190043279385387,2.63007159226091,-0.072257835088823,0.942396719665581,-5.34488887697869,4.96480231820791,0.995459072517283,1,"33.1","group_balance_metric: group_balance_metric33.1"
"construct_b","group_balance_metric",NA,"group_balance_metric36.4",0.525891276275479,2.6306458642473,0.199909567236999,0.841551307903833,-4.63007987372847,5.68186242627943,0.987592407331135,1,"36.4","group_balance_metric: group_balance_metric36.4"
"construct_b","group_balance_metric",NA,"group_balance_metric37.2",-2.80289051024974,2.63917429164607,-1.06203312116289,0.288220649281245,-7.97557707080005,2.36979605030056,0.909119036060509,1,"37.2","group_balance_metric: group_balance_metric37.2"
"construct_b","group_balance_metric",NA,"group_balance_metric37.3",-9.75753340649353,2.65076747225004,-3.68102200915084,0.00023230094955474,-14.9529421834939,-4.56212462949318,0.00511062089020428,0.0246239006528024,"37.3","group_balance_metric: group_balance_metric37.3"
"construct_b","group_balance_metric",NA,"group_balance_metric37.4",-0.128022414445121,2.28041571534213,-0.0561399457054321,0.955230322028801,-4.59755508629485,4.3415102574046,0.995459072517283,1,"37.4","group_balance_metric: group_balance_metric37.4"
"construct_b","group_balance_metric",NA,"group_balance_metric39",-0.520976211536019,2.62971216751084,-0.198111495992792,0.842957830594505,-5.67511734956402,4.63316492649199,0.987592407331135,1,"39","group_balance_metric: group_balance_metric39"
"construct_b","group_balance_metric",NA,"group_balance_metric40.4",-1.61480614471675,2.63036398419755,-0.613909768540793,0.539274954681748,-6.77022481997523,3.54061253054172,0.987592407331135,1,"40.4","group_balance_metric: group_balance_metric40.4"
"construct_b","group_balance_metric",NA,"group_balance_metric40.7",1.29036013644379,2.62923098845425,0.490774733034164,0.623585782671265,-3.8628379079632,6.44355818085077,0.987592407331135,1,"40.7","group_balance_metric: group_balance_metric40.7"
"construct_b","group_balance_metric",NA,"group_balance_metric40.9",-3.28027492124812,2.63300149615417,-1.24583101302425,0.21282644127782,-8.44086302495038,1.88031318245414,0.89672886549609,1,"40.9","group_balance_metric: group_balance_metric40.9"
"construct_b","group_balance_metric",NA,"group_balance_metric41.6",1.19978079425967,2.63025936315938,0.456145432296278,0.648285401790211,-3.95543282753197,6.35499441605131,0.987592407331135,1,"41.6","group_balance_metric: group_balance_metric41.6"
"construct_b","group_balance_metric",NA,"group_balance_metric42.9",0.677154295598831,2.63319348985869,0.257160857417724,0.797054599316416,-4.48381010884954,5.8381187000472,0.987592407331135,1,"42.9","group_balance_metric: group_balance_metric42.9"
"construct_b","group_balance_metric",NA,"group_balance_metric43",-2.8902458458606,2.27923418505023,-1.26807761344493,0.204770235166986,-7.35746276089156,1.57697106917035,0.89672886549609,1,"43","group_balance_metric: group_balance_metric43"
"construct_b","group_balance_metric",NA,"group_balance_metric43.1",1.10620742576182,2.63975124557596,0.41905745005926,0.675174146523162,-4.06760994371182,6.28002479523546,0.987592407331135,1,"43.1","group_balance_metric: group_balance_metric43.1"
"construct_b","group_balance_metric",NA,"group_balance_metric43.6",2.50203549303584,2.63123362403265,0.950898266950998,0.341656021661126,-2.65508764497896,7.65915863105064,0.963979259611643,1,"43.6","group_balance_metric: group_balance_metric43.6"
"construct_b","group_balance_metric",NA,"group_balance_metric43.7",-0.24701992155223,2.62943684926334,-0.093944040383185,0.925153609343006,-5.40062144573085,4.90658160262639,0.995459072517283,1,"43.7","group_balance_metric: group_balance_metric43.7"
"construct_b","group_balance_metric",NA,"group_balance_metric44.4",1.90426652179348,2.6346361079858,0.72278160768445,0.469814068760013,-3.25952536222747,7.06805840581442,0.978725976575188,1,"44.4","group_balance_metric: group_balance_metric44.4"
"construct_b","group_balance_metric",NA,"group_balance_metric45.3",1.18100212360408,2.27931854249141,0.518138251230644,0.604361813674724,-3.28638012897342,5.64838437618158,0.987592407331135,1,"45.3","group_balance_metric: group_balance_metric45.3"
"construct_b","group_balance_metric",NA,"group_balance_metric45.5",-0.423784528585871,2.63189010250542,-0.161019082135098,0.872078371377757,-5.58219434076393,4.73462528359219,0.987592407331135,1,"45.5","group_balance_metric: group_balance_metric45.5"
"construct_b","group_balance_metric",NA,"group_balance_metric45.6",3.43362954194892,2.6312036069063,1.30496535233398,0.191904646013248,-1.72343476357932,8.59069384747716,0.89672886549609,1,"45.6","group_balance_metric: group_balance_metric45.6"
"construct_b","group_balance_metric",NA,"group_balance_metric45.7",4.49852549793397,2.63504833239973,1.70718898876408,0.0877869310033782,-0.666074331091834,9.66312532695977,0.607947314787873,1,"45.7","group_balance_metric: group_balance_metric45.7"
"construct_b","group_balance_metric",NA,"group_balance_metric46",2.41403003763417,2.27795618794838,1.05973506005326,0.289265147837435,-2.05068204910481,6.87874212437316,0.909119036060509,1,"46","group_balance_metric: group_balance_metric46"
"construct_b","group_balance_metric",NA,"group_balance_metric46.4",-0.120829153912917,2.63000658361707,-0.0459425290665014,0.963356056652946,-5.2755473369056,5.03388902907977,0.995459072517283,1,"46.4","group_balance_metric: group_balance_metric46.4"
"construct_b","group_balance_metric",NA,"group_balance_metric46.5",1.47954755508398,2.63026355204628,0.562509241301287,0.573769109073595,-3.67567427677513,6.6347693869431,0.987592407331135,1,"46.5","group_balance_metric: group_balance_metric46.5"
"construct_b","group_balance_metric",NA,"group_balance_metric46.6",7.09243431976084,2.65167697472948,2.67469770539619,0.00747966597985957,1.89524295065693,12.2896256888647,0.137127209630759,0.785364927885255,"46.6","group_balance_metric: group_balance_metric46.6"
"construct_b","group_balance_metric",NA,"group_balance_metric49",-1.93213585404767,2.63167031948605,-0.734186132564283,0.462835304050265,-7.09011489942335,3.225843191328,0.978725976575188,1,"49","group_balance_metric: group_balance_metric49"
"construct_b","group_balance_metric",NA,"group_balance_metric49.7",0.654254071057926,2.63258053109911,0.248521959092652,0.803730582011547,-4.50550895629766,5.81401709841351,0.987592407331135,1,"49.7","group_balance_metric: group_balance_metric49.7"
"construct_b","group_balance_metric",NA,"group_balance_metric49.8",0.167660232974838,2.62966801021645,0.063757186201249,0.949163569322802,-4.9863943583465,5.32171482429618,0.995459072517283,1,"49.8","group_balance_metric: group_balance_metric49.8"
"construct_b","group_balance_metric",NA,"group_balance_metric50.2",0.713921999478682,2.62995516782146,0.271457859135319,0.786038906759442,-4.44069541040637,5.86853940936374,0.987592407331135,1,"50.2","group_balance_metric: group_balance_metric50.2"
"construct_b","group_balance_metric",NA,"group_balance_metric50.3",-0.0164925368662857,2.63076182630331,-0.00626911060567601,0.994998006202303,-5.1726909683236,5.13970589459102,0.999055806715126,1,"50.3","group_balance_metric: group_balance_metric50.3"
"construct_b","group_balance_metric",NA,"group_balance_metric50.9",-1.89895044452073,2.63171025221954,-0.721565165815344,0.470561862202409,-7.05700775661586,3.25910686757439,0.978725976575188,1,"50.9","group_balance_metric: group_balance_metric50.9"
"construct_b","group_balance_metric",NA,"group_balance_metric51.2",-1.24806073196504,2.63044210767798,-0.474468047908024,0.63516617787227,-6.4036325264315,3.90751106250143,0.987592407331135,1,"51.2","group_balance_metric: group_balance_metric51.2"
"construct_b","group_balance_metric",NA,"group_balance_metric51.8",-2.3063117759117,2.63200754310535,-0.876255762242466,0.380891008344649,-7.46495176743594,2.85232821561254,0.963979259611643,1,"51.8","group_balance_metric: group_balance_metric51.8"
"construct_b","group_balance_metric",NA,"group_balance_metric52.3",5.29351099000737,2.63296001490581,2.01047906540151,0.0443805097225824,0.133004188057935,10.4540177919568,0.406821339123672,1,"52.3","group_balance_metric: group_balance_metric52.3"
"construct_b","group_balance_metric",NA,"group_balance_metric52.6",-1.44351337023881,2.62991913314694,-0.548881276251075,0.583086928400211,-6.59806015345962,3.71103341298199,0.987592407331135,1,"52.6","group_balance_metric: group_balance_metric52.6"
"construct_b","group_balance_metric",NA,"group_balance_metric52.7",-0.640806996456575,2.62987885599144,-0.243664074106181,0.80749099952641,-5.79527483790319,4.51366084499004,0.987592407331135,1,"52.7","group_balance_metric: group_balance_metric52.7"
"construct_b","group_balance_metric",NA,"group_balance_metric53.1",-2.80420213270667,2.63147855747903,-1.06563746253479,0.286587557510383,-7.96180533145498,2.35340106604165,0.909119036060509,1,"53.1","group_balance_metric: group_balance_metric53.1"
"construct_b","group_balance_metric",NA,"group_balance_metric56",-0.794287408138797,2.27744912910675,-0.3487618660665,0.727268094385845,-5.25800567781015,3.66943086153255,0.987592407331135,1,"56","group_balance_metric: group_balance_metric56"
"construct_b","group_balance_metric",NA,"group_balance_metric56.2",4.92077169821132,2.64262616609183,1.86207635470765,0.0625923284062331,-0.258680411931826,10.1002238083545,0.491796866048974,1,"56.2","group_balance_metric: group_balance_metric56.2"
"construct_b","group_balance_metric",NA,"group_balance_metric57.9",1.0058813539651,2.63312121773641,0.382011032074635,0.702453181694856,-4.1549413997265,6.16670410765671,0.987592407331135,1,"57.9","group_balance_metric: group_balance_metric57.9"
"construct_b","group_balance_metric",NA,"group_balance_metric58.9",0.818425657249866,2.62951668544608,0.311245660383032,0.75561387365951,-4.33533234297159,5.97218365747132,0.987592407331135,1,"58.9","group_balance_metric: group_balance_metric58.9"
"construct_b","group_balance_metric",NA,"group_balance_metric59",4.97610779651766,2.63905800999133,1.88556211257138,0.0593539869990016,-0.196350856177285,10.1485664492126,0.491796866048974,1,"59","group_balance_metric: group_balance_metric59"
"construct_b","group_balance_metric",NA,"group_balance_metric59.6",5.65816249834296,2.63364826370343,2.1484123663448,0.0316810112590453,0.496306753537802,10.8200182431481,0.348491123849498,1,"59.6","group_balance_metric: group_balance_metric59.6"
"construct_b","group_balance_metric",NA,"group_balance_metric59.8",1.21548501919232,2.6296923526741,0.462215672474504,0.643926665305533,-3.93861728246933,6.36958732085397,0.987592407331135,1,"59.8","group_balance_metric: group_balance_metric59.8"
"construct_b","group_balance_metric",NA,"group_balance_metric60",2.91947849530065,2.63008902461372,1.1100302947842,0.266985972187957,-2.23540126907631,8.07435825967762,0.909119036060509,1,"60","group_balance_metric: group_balance_metric60"
"construct_b","group_balance_metric",NA,"group_balance_metric60.2",0.98427184425825,2.63015864588902,0.374225275648936,0.708236720692567,-4.17074437531086,6.13928806382736,0.987592407331135,1,"60.2","group_balance_metric: group_balance_metric60.2"
"construct_b","group_balance_metric",NA,"group_balance_metric61.4",0.534660546931048,2.62933051053285,0.203344746805032,0.838865583143937,-4.61873255716566,5.68805365102775,0.987592407331135,1,"61.4","group_balance_metric: group_balance_metric61.4"
"construct_b","group_balance_metric",NA,"group_balance_metric63.2",-5.69357065877351,2.64663126409048,-2.15125194658732,0.031456318886857,-10.8808726167486,-0.506268700798458,0.348491123849498,1,"63.2","group_balance_metric: group_balance_metric63.2"
"construct_b","group_balance_metric",NA,"group_balance_metric64",5.70286789002816,2.64426018301745,2.15669695692367,0.0310292842580849,0.520213165560666,10.8855226144957,0.348491123849498,1,"64","group_balance_metric: group_balance_metric64"
"construct_b","group_balance_metric",NA,"group_balance_metric64.1",-1.81396957721749,2.28123025014574,-0.795171630352353,0.426513671928903,-6.28509870794644,2.65715955351145,0.966945346665962,1,"64.1","group_balance_metric: group_balance_metric64.1"
"construct_b","group_balance_metric",NA,"group_balance_metric64.3",-1.72386918178499,2.63120926086876,-0.655162326851879,0.51236324697213,-6.88094456887602,3.43320620530604,0.978725976575188,1,"64.3","group_balance_metric: group_balance_metric64.3"
"construct_b","group_balance_metric",NA,"group_balance_metric65.2",2.2392707535962,2.63281045809453,0.850524862779849,0.395033343501524,-2.92094292238948,7.39948442958188,0.963979259611643,1,"65.2","group_balance_metric: group_balance_metric65.2"
"construct_b","group_balance_metric",NA,"group_balance_metric65.4",-1.20203516369341,2.63184313123797,-0.456727511387805,0.647866913945606,-6.36035291387896,3.95628258649214,0.987592407331135,1,"65.4","group_balance_metric: group_balance_metric65.4"
"construct_b","group_balance_metric",NA,"group_balance_metric65.7",-4.08941686195584,2.63459731461312,-1.55219806809693,0.120614838223553,-9.25313271236349,1.07429898845181,0.698296431820571,1,"65.7","group_balance_metric: group_balance_metric65.7"
"construct_b","group_balance_metric",NA,"group_balance_metric66.9",0.651521422011751,2.62979848836847,0.247745758807533,0.804331124866293,-4.50278890178833,5.80583174581183,0.987592407331135,1,"66.9","group_balance_metric: group_balance_metric66.9"
"construct_b","group_balance_metric",NA,"group_balance_metric69.4",-0.160144926315658,2.63130931360009,-0.060861307900192,0.951469664117111,-5.31741641315663,4.99712656052532,0.995459072517283,1,"69.4","group_balance_metric: group_balance_metric69.4"
"construct_b","group_balance_metric",NA,"group_balance_metric69.7",0.86699870458133,2.62916001588792,0.329762623553564,0.741579331106394,-4.28606023615174,6.0200576453144,0.987592407331135,1,"69.7","group_balance_metric: group_balance_metric69.7"
"construct_b","group_balance_metric",NA,"group_balance_metric69.8",-0.238613466025188,2.62946043128993,-0.0907461710340826,0.927694282771592,-5.3922612101266,4.91503427807622,0.995459072517283,1,"69.8","group_balance_metric: group_balance_metric69.8"
"construct_b","implementation_agent",NA,"intrcpt",-0.809189159746613,0.511998418553877,-1.58045245927154,0.11400328599053,-1.81268762025368,0.194309300760451,0.696686747719906,1,"intrcpt","implementation_agent: intrcpt"
"construct_b","implementation_agent",NA,"implementation_agentagent_2",1.05398819798438,0.869096517916456,1.21274009992719,0.225229203306112,-0.649409676221048,2.7573860721898,0.89672886549609,1,"agent_2","implementation_agent: implementation_agentagent_2"
"construct_b","implementation_agent",NA,"implementation_agentagent_3",1.23555823679501,0.81318616064563,1.51940391584387,0.128660856916506,-0.358257350796824,2.82937382438685,0.700436362571331,1,"agent_3","implementation_agent: implementation_agentagent_3"
"construct_b","implementation_context",NA,"intrcpt",-0.40881871477738,0.63846154798505,-0.640318459377217,0.521965582234083,-1.66018035434177,0.842542924787009,0.978725976575188,1,"intrcpt","implementation_context: intrcpt"
"construct_b","implementation_context",NA,"implementation_contextcontext_2",0.756936440532947,0.858413638920056,0.881785197967294,0.377892977683126,-0.925523375588333,2.43939625665423,0.963979259611643,1,"context_2","implementation_context: implementation_contextcontext_2"
"construct_b","implementation_context",NA,"implementation_contextcontext_3",-0.165859743316835,0.882770783565175,-0.187885401742671,0.850966486661859,-1.89605868570878,1.56433919907511,0.987592407331135,1,"context_3","implementation_context: implementation_contextcontext_3"
"construct_b","intensity_band",NA,"intrcpt",0.371550683871343,0.584448155395234,0.635729072701208,0.524953023799419,-0.773946651534183,1.51704801927687,0.978725976575188,1,"intrcpt","intensity_band: intrcpt"
"construct_b","intensity_band",NA,"intensity_bandtier_2",-0.707957613172536,0.818470814691273,-0.864976002155407,0.387051960486373,-2.31213093236459,0.896215706019515,0.963979259611643,1,"tier_2","intensity_band: intensity_bandtier_2"
"construct_b","intensity_band",NA,"intensity_bandtier_3",-1.07126392244813,0.88912073126403,-1.20485765856021,0.228258256671732,-2.81390853363354,0.67138068873729,0.89672886549609,1,"tier_3","intensity_band: intensity_bandtier_3"
"construct_b","measurement_stage",NA,"intrcpt",-0.103308304045038,0.677298958695861,-0.152529843311671,0.878769054252769,-1.43078986985541,1.22417326176533,0.987592407331135,1,"intrcpt","measurement_stage: intrcpt"
"construct_b","measurement_stage",NA,"measurement_stage",-0.0335154099893577,0.245717037720249,-0.136398396709939,0.891506341073949,-0.515111954308916,0.448081134330201,0.990562601193277,1,"","measurement_stage: measurement_stage"
"construct_b","onset_band",NA,"intrcpt",0.0231781664750269,0.583425299476492,0.0397277363457235,0.968310188721357,-1.12031440816839,1.16667074111845,0.995459072517283,1,"intrcpt","onset_band: intrcpt"
"construct_b","onset_band",NA,"onset_bandlate",-0.982513342314066,0.901755935123214,-1.08955572571842,0.27590889495314,-2.7499224980008,0.78489581337267,0.909119036060509,1,"late","onset_band: onset_bandlate"
"construct_b","onset_band",NA,"onset_bandmid",0.122408210359633,0.809830040776889,0.151152963209668,0.879855053804102,-1.46482950316167,1.70964592388094,0.987592407331135,1,"mid","onset_band: onset_bandmid"
"construct_b","pub_year",NA,"intrcpt",56.0361125511695,153.302381591519,0.365526692862998,0.714718285204907,-244.431034112425,356.503259214764,0.987592407331135,1,"intrcpt","pub_year: intrcpt"
"construct_b","pub_year",NA,"pub_year",-0.027866611952846,0.0759893883637033,-0.366717150287745,0.713830012435764,-0.176803076352932,0.12106985244724,0.987592407331135,1,"","pub_year: pub_year"
"construct_b","reporting_flag",NA,"intrcpt",-0.531328721895569,0.541919685417803,-0.980456580915548,0.326860792071747,-1.59347178782774,0.530814344036601,0.963979259611643,1,"intrcpt","reporting_flag: intrcpt"
"construct_b","reporting_flag",NA,"reporting_flagyes",0.595799476371875,0.708087234329621,0.84142101069785,0.4001121190069,-0.792026000826756,1.98362495357051,0.963979259611643,1,"yes","reporting_flag: reporting_flagyes"
"construct_b","study_weight",NA,"intrcpt",1.28230734972658,1.78624161619192,0.717880122208957,0.472831205268781,-2.2186618856962,4.78327658514935,0.978725976575188,1,"intrcpt","study_weight: intrcpt"
"construct_b","study_weight",NA,"study_weight",-0.331607455841345,0.39662901917053,-0.836064533388998,0.40311859947396,-1.10898604863903,0.44577113695634,0.963979259611643,1,"","study_weight: study_weight"
"construct_c","ci_lower",NA,"intrcpt",-0.168171795263524,0.391003512183753,-0.430103029827752,0.667120696152004,-0.934524596972348,0.598181006445299,0.922502837647692,1,"intrcpt","ci_lower: intrcpt"
"construct_c","ci_lower",NA,"ci_lower",-0.440609480084521,0.748436314360056,-0.588706709750262,0.556058036073917,-1.90751770095213,1.02629874078309,0.896632675104488,1,"","ci_lower: ci_lower"
"construct_c","ci_upper",NA,"intrcpt",0.00387422595167761,0.587648884306609,0.00659275641482579,0.994739779548924,-1.14789642284442,1.15564487474778,0.995033943039809,1,"intrcpt","ci_upper: intrcpt"
"construct_c","ci_upper",NA,"ci_upper",-0.130318698929919,0.80812457269185,-0.161260656257277,0.871888109397402,-1.71421375642776,1.45357635856793,0.986528530852879,1,"","ci_upper: ci_upper"
"construct_c","cohort_type",NA,"intrcpt",-0.76193637658683,0.643765894445377,-1.18356126530011,0.236586781159551,-2.02369434417498,0.499821591001323,0.841490313188305,1,"intrcpt","cohort_type: intrcpt"
"construct_c","cohort_type",NA,"cohort_typecohort_b",1.34287844005788,0.856141387410672,1.56852414776875,0.116758858970092,-0.335127844941187,3.02088472505695,0.650880178113588,1,"cohort_b","cohort_type: cohort_typecohort_b"
"construct_c","cohort_type",NA,"cohort_typecohort_c",0.539383026208344,0.899418885602141,0.599701690550159,0.548705061386084,-1.223445596587,2.30221164900369,0.896632675104488,1,"cohort_c","cohort_type: cohort_typecohort_c"
"construct_c","contact_count",NA,"intrcpt",0.75784496189937,0.735967078278682,1.02972671504799,0.303138311111596,-0.684624005334016,2.20031392913276,0.85226448794013,1,"intrcpt","contact_count: intrcpt"
"construct_c","contact_count",NA,"contact_count",-0.13722116511878,0.106985301559901,-1.28261698680122,0.19962629594841,-0.346908503051343,0.0724661728137823,0.821717543787641,1,"","contact_count: contact_count"
"construct_c","contact_duration_band",NA,"intrcpt",-0.110588541161282,0.654111901876992,-0.169066700734149,0.865744176808898,-1.39262431069918,1.17144722837662,0.986528530852879,1,"intrcpt","contact_duration_band: intrcpt"
"construct_c","contact_duration_band",NA,"contact_duration_bandextended",0.417252211328743,0.950433901998146,0.43901233999706,0.660652594936544,-1.44556400627349,2.28006842893098,0.920752041761956,1,"extended","contact_duration_band: contact_duration_bandextended"
"construct_c","contact_duration_band",NA,"contact_duration_bandmoderate",-0.168669114035437,0.85020272214704,-0.198386937187748,0.842742336948169,-1.83503582900155,1.49769760093068,0.986528530852879,1,"moderate","contact_duration_band: contact_duration_bandmoderate"
"construct_c","exposure_window",NA,"intrcpt",0.0933491317678549,0.710375372511913,0.131408175705429,0.895452421470566,-1.29896101385972,1.48565927739543,0.98713234233758,1,"intrcpt","exposure_window: intrcpt"
"construct_c","exposure_window",NA,"exposure_windowwindow_b",-0.398175575515515,0.906961289897903,-0.439021576720587,0.660645902165947,-2.1757870390874,1.37943588805637,0.920752041761956,1,"window_b","exposure_window: exposure_windowwindow_b"
"construct_c","exposure_window",NA,"exposure_windowwindow_c",-0.0131751566074218,0.93668551114175,-0.0140657205120662,0.988777548818103,-1.84904502328574,1.8226947100709,0.995033943039809,1,"window_c","exposure_window: exposure_windowwindow_c"
"construct_c","group_a_mean",NA,"intrcpt",-5.20209176409258,0.654389642732939,-7.94953254817267,1.87216590947919e-15,-6.48467189570517,-3.91951163247999,1.65686682988909e-13,3.29501200068338e-13,"intrcpt","group_a_mean: intrcpt"
"construct_c","group_a_mean",NA,"group_a_mean",0.10388864116103,0.012287414037059,8.454882438868,2.79368676766878e-17,0.0798057521852626,0.127971530136798,4.94482557877374e-15,4.94482557877374e-15,"","group_a_mean: group_a_mean"
"construct_c","group_a_n",NA,"intrcpt",-0.522884756360317,0.74783073745699,-0.699202012126963,0.484425793310381,-1.98860606830805,0.942836555587411,0.884406177403728,1,"intrcpt","group_a_n: intrcpt"
"construct_c","group_a_n",NA,"group_a_n",0.00218773630078195,0.00319171172802865,0.685442949490051,0.493064449518993,-0.00406790373518831,0.0084433763367522,0.884406177403728,1,"","group_a_n: group_a_n"
"construct_c","group_a_sd",NA,"intrcpt",-0.731185788640527,0.906888471025059,-0.806257673354328,0.42009429049763,-2.50865452984424,1.04628295256318,0.884406177403728,1,"intrcpt","group_a_sd: intrcpt"
"construct_c","group_a_sd",NA,"group_a_sd",0.0582990057377163,0.0737896078548189,0.790070681123819,0.429486491169145,-0.0863259680910626,0.202923979566495,0.884406177403728,1,"","group_a_sd: group_a_sd"
"construct_c","group_b_mean",NA,"intrcpt",5.03474897512985,0.698024401025241,7.21285526370559,5.47906444856447e-13,3.66664628879024,6.40285166146947,2.42448601848978e-11,9.53357214050218e-11,"intrcpt","group_b_mean: intrcpt"
"construct_c","group_b_mean",NA,"group_b_mean",-0.100394223355095,0.0127747371447254,-7.85880932168906,3.87802044543705e-15,-0.125432248070723,-0.0753561986394675,2.28803206280786e-13,6.78653577951484e-13,"","group_b_mean: group_b_mean"
"construct_c","group_b_n",NA,"intrcpt",-0.244574087393989,0.747915411641255,-0.327007685076693,0.743662072641014,-1.7104613576933,1.22131318290532,0.960789685090946,1,"intrcpt","group_b_n: intrcpt"
"construct_c","group_b_n",NA,"group_b_n",0.00078432577884983,0.00298250838721923,0.262975213149729,0.792569683935478,-0.00506128324368849,0.00662993480138815,0.986528530852879,1,"","group_b_n: group_b_n"
"construct_c","group_b_sd",NA,"intrcpt",1.02601519733456,0.824871910120564,1.24384790504576,0.213555545492282,-0.590704038360508,2.64273443302963,0.841490313188305,1,"intrcpt","group_b_sd: intrcpt"
"construct_c","group_b_sd",NA,"group_b_sd",-0.101957469458681,0.0693820753911324,-1.46950734586576,0.141695230839986,-0.237943838397943,0.0340288994805816,0.696668218296597,1,"","group_b_sd: group_b_sd"
"construct_c","group_balance_metric",NA,"intrcpt",-3.61611601643757,3.40353314458175,-1.06245946868308,0.288027148830562,-10.2869184000061,3.05468636713101,0.85226448794013,1,"intrcpt","group_balance_metric: intrcpt"
"construct_c","group_balance_metric",NA,"group_balance_metric30.9",3.52164715208349,4.81268514466508,0.731742685470974,0.464325637527698,-5.911042400391,12.954336704558,0.884406177403728,1,"30.9","group_balance_metric: group_balance_metric30.9"
"construct_c","group_balance_metric",NA,"group_balance_metric32.3",3.91003054572548,4.81619366303305,0.811850772475603,0.416877264378376,-5.52953557638932,13.3495966678403,0.884406177403728,1,"32.3","group_balance_metric: group_balance_metric32.3"
"construct_c","group_balance_metric",NA,"group_balance_metric33.1",4.90614531015831,4.81253476156188,1.01945140206448,0.307988713739144,-4.52624949685004,14.3385401171667,0.85226448794013,1,"33.1","group_balance_metric: group_balance_metric33.1"
"construct_c","group_balance_metric",NA,"group_balance_metric33.2",1.17650950358817,4.81301600720914,0.244443297472094,0.806887512066295,-8.25682852755651,10.6098475347329,0.986528530852879,1,"33.2","group_balance_metric: group_balance_metric33.2"
"construct_c","group_balance_metric",NA,"group_balance_metric33.6",0.597075737313022,4.82361154518541,0.123781886605065,0.901487973900372,-8.85702916666199,10.051180641288,0.98713234233758,1,"33.6","group_balance_metric: group_balance_metric33.6"
"construct_c","group_balance_metric",NA,"group_balance_metric33.9",3.46462253119302,4.81256186719725,0.71991231007504,0.471578988170733,-5.96782540188442,12.8970704642705,0.884406177403728,1,"33.9","group_balance_metric: group_balance_metric33.9"
"construct_c","group_balance_metric",NA,"group_balance_metric34",2.02437147571693,4.81269373622353,0.420631685012526,0.674024053024608,-7.4083349159027,11.4570778673366,0.924823700661672,1,"34","group_balance_metric: group_balance_metric34"
"construct_c","group_balance_metric",NA,"group_balance_metric34.2",5.89171638026292,4.81307250196975,1.22410713278301,0.220911815638621,-3.54173237857787,15.3251651391037,0.841490313188305,1,"34.2","group_balance_metric: group_balance_metric34.2"
"construct_c","group_balance_metric",NA,"group_balance_metric34.3",6.37785970453581,4.81770992014219,1.32383638912564,0.185557387932833,-3.06467822690421,15.8203976359758,0.821091441602785,1,"34.3","group_balance_metric: group_balance_metric34.3"
"construct_c","group_balance_metric",NA,"group_balance_metric35.3",2.12806221875658,4.81280796437194,0.442166451375187,0.658368760943223,-7.30486805591995,11.5609924934331,0.920752041761956,1,"35.3","group_balance_metric: group_balance_metric35.3"
